"EMS_ID","MONITORING_LOCATION","COLLECTION_START","PARAMETER","RESULT_LETTER","RESULT","SAMPLE_CLASS","UPPER_DEPTH","LOWER_DEPTH"
"0500123","SHUSWAP LK WEST OF SORRENTO",1978-08-15 15:45:00,"Silica Reactive Diss",NA,4.8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1974-08-13 10:30:00,"Silica Reactive Diss",NA,5.7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-05-13 11:05:00,"Temperature",NA,4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-05-13 11:05:00,"Temperature",NA,5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-05-13 11:05:00,"Temperature",NA,4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-05-13 11:20:00,"pH",NA,7.7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-05-13 11:20:00,"Magnesium Total",NA,1.9,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-08-06 12:15:00,"Specific Conductance",NA,110,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-08-06 12:15:00,"Temperature",NA,4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-08-06 12:50:00,"Silica Reactive Diss",NA,3.9,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1990-05-31 00:00:00,"Chromium Total","<",0.01,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1990-05-31 00:00:00,"Nickel Total","<",0.05,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1990-05-31 14:25:00,"Fluoride Dissolved","<",0.1,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1998-07-22 13:00:00,"Phosphorus Total Dissolved","<",0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2000-08-10 13:25:00,"Hardness Total (Extractable)",NA,40.8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2000-08-10 13:15:00,"Chloride Dissolved",NA,0.6,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2002-11-25 12:35:00,"Specific Conductance",NA,81,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2002-11-25 12:50:00,"pH",NA,7.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-02-11 13:40:00,"Chloride Dissolved",NA,1.2,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-10-21 12:50:00,"Phosphorus Total",NA,0.004,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-12-08 12:40:00,"Chloride Dissolved",NA,0.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-12-08 13:00:00,"pH",NA,7.7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-03-22 12:35:00,"Turbidity",NA,0.31,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-12-01 12:40:00,"Phosphorus Total Dissolved","<",0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-07-22 10:00:00,"Phosphorus Total Dissolved","<",0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-07-22 10:15:00,"Nitrogen Total",NA,0.19,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-04-06 13:00:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-04-06 13:00:00,"Nitrogen Total Dissolved",NA,0.15,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-02-08 11:45:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-06-20 11:55:00,"Specific Conductance",NA,86,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-05-30 14:05:00,"Bromide Dissolved","<",0.1,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-05-30 13:35:00,"Nitrogen Total Dissolved",NA,0.124,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-12-06 12:00:00,"Nitrogen Total Dissolved",NA,0.148,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-08-24 13:45:00,"Phosphorus Total","<",0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-07-17 13:25:00,"Phosphorus Total",NA,0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-07-17 13:00:00,"pH",NA,8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-07-16 13:10:00,"Turbidity",NA,0.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-03-14 12:25:00,"Alkalinity Total 4.5",NA,37.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-03-14 12:50:00,"Chloride Dissolved",NA,1.1,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-10-23 11:15:00,"pH",NA,7.8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-10-23 11:15:00,"Temperature",NA,12,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-05-14 10:45:00,"Phosphorus Ort.Dis-P",NA,0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-05-24 09:30:00,"Sulfate Dissolved",NA,5.1,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-08-22 11:40:00,"Phosphorus Total",NA,0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-12-11 10:15:00,"Nitrogen Total Dissolved",NA,0.142,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-12-11 10:40:00,"Nitrogen (Kjeldahl) Total Dissolved",NA,0.04,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-12-11 10:15:00,"Specific Conductance",NA,84,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-06-20 11:55:00,"Chloride Dissolved","<",0.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-08-12 10:25:00,"Phosphorus Total",NA,0.003,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-08-12 10:25:00,"Nitrogen Ammonia Total",NA,0,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-12-04 13:15:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.104,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-06-20 11:55:00,"Sulfate Dissolved",NA,4.7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2011-07-12 11:55:00,"Sulfate Dissolved",NA,5.2,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-08-12 10:00:00,"Temperature",NA,20,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-09-09 10:10:00,"Nitrogen Ammonia Dissolved",NA,0.007,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-09-09 10:10:00,"Nitrogen NO2 + NO3",NA,0,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2011-08-11 12:00:00,"Turbidity",NA,0.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2011-08-11 12:00:00,"Carbon Total Organic",NA,3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2011-09-06 15:25:00,"Nitrogen Total",NA,0.18,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2011-09-06 15:00:00,"Temperature",NA,19.93,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2011-09-06 15:00:00,"Nitrogen Total",NA,0.26,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2011-06-13 12:00:00,"Bromide Dissolved","<",0.4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-10-22 15:00:00,"Nitrogen Ammonia Total",NA,0.022,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-10-22 15:23:00,"Nitrogen Organic-Total",NA,0.147,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-10-22 15:23:00,"Nitrogen Kjel.Tot(N)",NA,0.157,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-05-23 11:30:00,"Sulfate Dissolved",NA,5.88,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-05-23 11:00:00,"Turbidity",NA,0.67,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-05-23 11:00:00,"Extinction Depth",NA,7.4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-06-20 11:20:00,"pH",NA,7.83,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-06-11 11:05:00,"Specific Conductance",NA,85.7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-06-11 11:05:00,"Extinction Depth",NA,11.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-06-11 11:05:00,"Carbon Total Organic",NA,2.44,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-06-11 11:45:00,"Specific Conductance",NA,91.6,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-06-11 11:45:00,"Nitrogen Kjel.Tot(N)",NA,0.084,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2013-03-18 13:00:00,"pH",NA,7.61,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2013-03-18 13:00:00,"Carbon Total Organic",NA,1.9,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2013-03-18 13:00:00,"Nitrogen Organic-Total",NA,0.06,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2013-03-18 13:25:00,"Turbidity",NA,0.27,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2013-03-18 13:25:00,"Chloride Dissolved",NA,0.82,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-03-21 12:55:00,"pH",NA,7.77,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-03-21 12:30:00,"Nitrogen Organic-Total",NA,0.07,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-09-17 12:00:00,"pH",NA,7.72,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-09-17 12:25:00,"Alkalinity Total 4.5",NA,38.8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-04-28 10:00:00,"Specific Conductance",NA,91.9,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-04-28 10:00:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.0611,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-03-17 12:35:00,"Temperature-Field",NA,11.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-03-17 12:55:00,"Carbon Total Organic",NA,1.4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-07-07 14:00:00,"Carbon Dissolved Organic",NA,1.74,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-11-04 11:15:00,"Temperature-Field",NA,11.43,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-05-13 11:50:00,"Extinction Depth",NA,5.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-08-20 12:15:00,"Specific Conductance",NA,89.4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-07-07 13:50:00,"Phosphorus Total",NA,0.0031,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-09-12 09:50:00,"Sulfate Dissolved",NA,4.57,"Replicate-First",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-06-23 13:45:00,"Sulfate Dissolved",NA,5.35,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-06-23 14:05:00,"Phosphorus Total","<",0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-06-23 14:05:00,"Nitrogen (Kjeldahl) Total Dissolved",NA,0.0573,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-11-17 00:00:00,"Nitrogen Total Dissolved",NA,0.102,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-09-12 09:25:00,"Alkalinity Total 4.5",NA,33.2,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2012-09-12 09:50:00,"Turbidity",NA,0.33,"Replicate-First",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-12-08 13:15:00,"Bromide Extractable","<",0.01,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-12-07 13:00:00,"Nitrogen Total",NA,0.354,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-08-26 09:40:00,"Nitrogen Kjel.Tot(N)",NA,0.087,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-08-26 09:40:00,"Hardness (Dissolved)",NA,38.7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2014-05-13 12:15:00,"Sulfate Dissolved",NA,5.87,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-08-26 10:05:00,"Sulfate Dissolved",NA,5.51,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-06-03 15:30:00,"Phosphorus Total Dissolved","<",0.02,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-06-03 15:30:00,"Phosphorus Ort.Dis-P",NA,0.001,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2016-04-19 00:00:00,"Alkalinity Total 4.5",NA,39.8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-09-29 10:35:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.001,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-09-29 10:15:00,"Extinction Depth",NA,10.9,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-07-27 11:00:00,"Sulfate Dissolved",NA,5.56,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2016-11-01 11:15:00,"Calcium Total",NA,13,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2016-11-01 11:30:00,"Nitrogen Total Dissolved",NA,0.168,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-07-27 10:35:00,"Turbidity",NA,0.26,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2015-07-27 10:35:00,"Bromide Dissolved","<",0.05,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1972-05-03 12:00:00,"Zinc Dissolved",NA,0.007,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1972-12-21 12:15:00,"Manganese Dissolved","<",0.01,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1974-04-08 14:00:00,"Manganese Total","<",0.02,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1974-04-08 14:00:00,"Nitrogen Organic-Total",NA,0.12,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1971-06-17 16:35:00,"Nitrogen NO3 Total",NA,0.05,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1971-08-11 17:20:00,"Sodium Dissolved",NA,1.2,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1976-08-10 10:40:00,"pH",NA,8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1976-08-10 10:40:00,"Turbidity",NA,0.7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1977-04-12 12:15:00,"Temperature",NA,4.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1977-04-12 12:30:00,"Calcium Total",NA,12,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1977-08-23 12:20:00,"Temperature",NA,17.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1971-05-17 16:35:00,"Coliform - Total",NA,4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1971-06-17 16:25:00,"Chloride Total","<",0.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1979-04-23 13:00:00,"pH",NA,7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1979-04-23 13:00:00,"Calcium Total",NA,12.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1979-04-23 13:10:00,"Oxygen Dissolved",NA,13.2,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1979-08-21 12:50:00,"Nitrogen Organic-Total",NA,0.12,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1979-08-21 12:50:00,"Nitrogen Ammonia Dissolved",NA,0.007,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1979-08-21 13:30:00,"Oxygen Dissolved",NA,11.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1977-08-23 12:35:00,"Calcium Total",NA,11.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1977-08-23 13:00:00,"Specific Conductance",NA,79,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1978-04-18 14:20:00,"Oxygen Dissolved",NA,12.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1978-04-18 14:20:00,"Extinction Depth",NA,10,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1978-04-18 14:30:00,"Oxygen Dissolved",NA,12.4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1978-08-15 15:20:00,"Carbon Total Organic",NA,1,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1978-08-15 15:45:00,"Temperature",NA,20.6,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1978-08-15 15:45:00,"Temperature",NA,20.6,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1974-04-08 14:15:00,"Nitrogen Organic-Total",NA,0.11,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1974-08-13 10:00:00,"Lead Total","<",0.001,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1974-08-13 10:30:00,"Chromium Total","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1975-08-06 12:15:00,"Temperature",NA,18.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1990-05-31 00:00:00,"Specific Conductance",NA,85,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1997-08-06 14:25:00,"Bromide Dissolved","<",0.05,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1997-08-06 14:25:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1998-07-22 13:15:00,"Bromide Dissolved","<",0.05,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1998-07-22 13:00:00,"Nitrate (NO3) Dissolved","<",0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1999-08-12 13:30:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",1999-08-12 13:40:00,"Phosphorus Total",NA,0.01,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2000-08-10 13:25:00,"Antimony-Extractable","<",0.05,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2001-07-31 13:30:00,"Nitrate (NO3) Dissolved",NA,0.071,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2002-08-21 13:25:00,"Nitrogen Total",NA,0.1,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2002-08-21 13:25:00,"Bismuth Total","<",0.05,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2002-08-21 13:25:00,"Molybdenum Total","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2002-08-21 13:45:00,"Boron Total","<",0.008,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2002-08-21 13:45:00,"pH",NA,7.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2002-08-21 13:45:00,"Potassium Total","<",1,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-10-21 12:50:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-02-11 14:00:00,"Nickel Total","<",0.008,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-02-11 14:00:00,"Phosphorus Total","<",0.1,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-02-11 14:00:00,"Beryllium Total","<",2e-04,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-02-11 14:00:00,"Cobalt Total","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2003-12-08 12:40:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-05-20 13:15:00,"Nitrogen Total",NA,0.11,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-05-20 13:15:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-03-22 12:50:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.077,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-02-16 13:15:00,"Phosphorus Total","<",0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-02-16 13:30:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.076,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-09-29 13:40:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2004-09-29 14:00:00,"Alkalinity Total 4.5",NA,36.4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-06-22 13:15:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.021,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-04-06 13:00:00,"Specific Conductance",NA,87.8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-06-01 13:35:00,"Temperature",NA,14,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-02-08 12:10:00,"pH",NA,7.2,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-06-20 11:30:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.008,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-09-11 14:00:00,"Turbidity",NA,0.4,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-09-11 14:00:00,"Chlorophyll A",NA,8e-04,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-12-06 12:15:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2005-08-24 14:10:00,"Phosphorus Total","<",0.002,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2006-10-18 16:25:00,"Chlorophyll A",NA,7e-04,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-03-14 12:25:00,"Sulfate Dissolved",NA,5.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-03-14 12:50:00,"Specific Conductance",NA,87,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-06-18 13:00:00,"Phosphorus Total",NA,0.003,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-06-18 13:20:00,"Nitrogen NO2 + NO3",NA,0.09,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-10-23 11:15:00,"Sulfate Dissolved",NA,3.7,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-05-14 10:45:00,"pH",NA,7.9,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-10-23 11:40:00,"Nitrogen Ammonia Total",NA,0,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-05-24 09:30:00,"Extinction Depth",NA,8.5,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-05-24 09:30:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.076,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-05-24 09:55:00,"Specific Conductance",NA,90,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-05-24 09:30:00,"pH",NA,7.8,"Replicate-First",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-05-24 09:30:00,"Alkalinity Total 4.5",NA,38.4,"Replicate-First",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-05-24 09:30:00,"Chloride Dissolved",NA,0.9,"Replicate-First",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-08-22 11:05:00,"Nitrogen Ammonia Dissolved",NA,0.007,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-12-11 10:40:00,"Sulfate Dissolved",NA,5.3,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-12-11 10:15:00,"pH",NA,7.8,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2007-12-11 10:15:00,"Nitrogen Organic-Total",NA,0.06,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-08-12 10:25:00,"Alkalinity Total 4.5",NA,34,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-12-04 13:00:00,"Nitrogen Total",NA,0.12,"Regular",NA,NA
"0500123","SHUSWAP LK WEST OF SORRENTO",2008-10-30 10:10:00,"Specific Conductance",NA,92,"Regular",NA,NA
